FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
1,ED,All Opioids,Age,35-54 Years,5,05/01/2023,05/31/2023,1.673020969,Percent
1,ED,Stimulants,Age,35-54 Years,5,05/01/2023,05/31/2023,1.492425003,Percent
1,ED,Cannabis,Age,35-54 Years,5,05/01/2023,05/31/2023,1.106150296,Percent
1,ED,Benzodiazepine,Age,35-54 Years,5,05/01/2023,05/31/2023,0.218220126,Percent
1,ED,All Drugs,Age,35-54 Years,6,06/01/2023,06/30/2023,34.64682139,Percent
1,ED,All Opioids,Age,35-54 Years,6,06/01/2023,06/30/2023,1.662462159,Percent
1,ED,Stimulants,Age,35-54 Years,6,06/01/2023,06/30/2023,1.384964682,Percent
1,ED,Cannabis,Age,35-54 Years,6,06/01/2023,06/30/2023,1.036831483,Percent
1,ED,Benzodiazepine,Age,35-54 Years,6,06/01/2023,06/30/2023,0.184157417,Percent
1,ED,All Drugs,Age,35-54 Years,7,07/01/2023,07/31/2023,34.55747956,Percent
1,ED,All Opioids,Age,35-54 Years,7,07/01/2023,07/31/2023,1.753246753,Percent
1,ED,Stimulants,Age,35-54 Years,7,07/01/2023,07/31/2023,1.495911496,Percent
1,ED,Cannabis,Age,35-54 Years,7,07/01/2023,07/31/2023,1.055796056,Percent
1,ED,Benzodiazepine,Age,35-54 Years,7,07/01/2023,07/31/2023,0.214045214,Percent
1,ED,All Drugs,Age,35-54 Years,8,08/01/2023,08/31/2023,34.32339256,Percent
1,ED,All Opioids,Age,35-54 Years,8,08/01/2023,08/31/2023,1.559825454,Percent
1,ED,Stimulants,Age,35-54 Years,8,08/01/2023,08/31/2023,1.41999566,Percent
1,ED,Cannabis,Age,35-54 Years,8,08/01/2023,08/31/2023,0.935413101,Percent
1,ED,Benzodiazepine,Age,35-54 Years,8,08/01/2023,08/31/2023,0.207333832,Percent
1,ED,All Drugs,Age,35-54 Years,9,09/01/2023,09/30/2023,34.85459184,Percent
1,ED,All Opioids,Age,35-54 Years,9,09/01/2023,09/30/2023,1.744897959,Percent
1,ED,Stimulants,Age,35-54 Years,9,09/01/2023,09/30/2023,1.464285714,Percent
1,ED,Cannabis,Age,35-54 Years,9,09/01/2023,09/30/2023,1.096938776,Percent
1,ED,Benzodiazepine,Age,35-54 Years,9,09/01/2023,09/30/2023,0.196428571,Percent
1,ED,All Drugs,Age,35-54 Years,10,10/01/2023,10/31/2023,33.79376889,Percent
1,ED,All Opioids,Age,35-54 Years,10,10/01/2023,10/31/2023,1.703780819,Percent
1,ED,Stimulants,Age,35-54 Years,10,10/01/2023,10/31/2023,1.358454155,Percent
1,ED,Cannabis,Age,35-54 Years,10,10/01/2023,10/31/2023,1.013127492,Percent
1,ED,Benzodiazepine,Age,35-54 Years,10,10/01/2023,10/31/2023,0.180280832,Percent
1,ED,All Drugs,Age,35-54 Years,11,11/01/2023,11/30/2023,33.88822514,Percent
1,ED,All Opioids,Age,35-54 Years,11,11/01/2023,11/30/2023,1.611575733,Percent
1,ED,Stimulants,Age,35-54 Years,11,11/01/2023,11/30/2023,1.30094252,Percent
1,ED,Cannabis,Age,35-54 Years,11,11/01/2023,11/30/2023,1.133678481,Percent
1,ED,Benzodiazepine,Age,35-54 Years,11,11/01/2023,11/30/2023,0.191158901,Percent
1,ED,All Drugs,Age,35-54 Years,12,12/01/2023,12/31/2023,33.17736918,Percent
1,ED,All Opioids,Age,35-54 Years,12,12/01/2023,12/31/2023,1.512430765,Percent
1,ED,Stimulants,Age,35-54 Years,12,12/01/2023,12/31/2023,1.239282734,Percent
1,ED,Cannabis,Age,35-54 Years,12,12/01/2023,12/31/2023,1.077417234,Percent
1,ED,Benzodiazepine,Age,35-54 Years,12,12/01/2023,12/31/2023,0.171982094,Percent
1,ED,All Drugs,Age,35-54 Years,13,01/01/2024,01/31/2024,32.51692153,Percent
1,ED,All Opioids,Age,35-54 Years,13,01/01/2024,01/31/2024,1.268488343,Percent
1,ED,Stimulants,Age,35-54 Years,13,01/01/2024,01/31/2024,1.100526448,Percent
1,ED,Cannabis,Age,35-54 Years,13,01/01/2024,01/31/2024,0.97518175,Percent
1,ED,Benzodiazepine,Age,35-54 Years,13,01/01/2024,01/31/2024,0.137879168,Percent
1,ED,All Drugs,Age,35-54 Years,14,02/01/2024,02/29/2024,33.08740978,Percent
1,ED,All Opioids,Age,35-54 Years,14,02/01/2024,02/29/2024,1.24298316,Percent
1,ED,Stimulants,Age,35-54 Years,14,02/01/2024,02/29/2024,1.106655974,Percent
1,ED,Cannabis,Age,35-54 Years,14,02/01/2024,02/29/2024,0.948944133,Percent
1,ED,Benzodiazepine,Age,35-54 Years,14,02/01/2024,02/29/2024,0.114942529,Percent
1,ED,All Drugs,Age,35-54 Years,15,03/01/2024,03/31/2024,32.76904164,Percent
1,ED,All Opioids,Age,35-54 Years,15,03/01/2024,03/31/2024,1.293346309,Percent
1,ED,Stimulants,Age,35-54 Years,15,03/01/2024,03/31/2024,1.301029555,Percent
1,ED,Cannabis,Age,35-54 Years,15,03/01/2024,03/31/2024,0.934794857,Percent
1,ED,Benzodiazepine,Age,35-54 Years,15,03/01/2024,03/31/2024,0.169031399,Percent
1,ED,All Drugs,Age,35-54 Years,16,04/01/2024,04/30/2024,33.74511694,Percent
1,ED,All Opioids,Age,35-54 Years,16,04/01/2024,04/30/2024,1.171934453,Percent
1,ED,Stimulants,Age,35-54 Years,16,04/01/2024,04/30/2024,1.232814165,Percent
1,ED,Cannabis,Age,35-54 Years,16,04/01/2024,04/30/2024,0.89290244,Percent
1,ED,Benzodiazepine,Age,35-54 Years,16,04/01/2024,04/30/2024,0.131906042,Percent
1,ED,All Drugs,Age,35-54 Years,17,05/01/2024,05/31/2024,32.71053212,Percent
1,ED,All Opioids,Age,35-54 Years,17,05/01/2024,05/31/2024,1.126429463,Percent
1,ED,Stimulants,Age,35-54 Years,17,05/01/2024,05/31/2024,1.077454269,Percent
1,ED,Cannabis,Age,35-54 Years,17,05/01/2024,05/31/2024,1.067659231,Percent
1,ED,Benzodiazepine,Age,35-54 Years,17,05/01/2024,05/31/2024,0.117540466,Percent
1,ED,All Drugs,Age,35-54 Years,18,06/01/2024,06/30/2024,33.08510638,Percent
1,ED,All Opioids,Age,35-54 Years,18,06/01/2024,06/30/2024,1.306990881,Percent
1,ED,Stimulants,Age,35-54 Years,18,06/01/2024,06/30/2024,1.170212766,Percent
1,ED,Cannabis,Age,35-54 Years,18,06/01/2024,06/30/2024,0.970111449,Percent
1,ED,Benzodiazepine,Age,35-54 Years,18,06/01/2024,06/30/2024,0.154508612,Percent
1,ED,All Drugs,Age,35-54 Years,19,07/01/2024,07/31/2024,32.50180766,Percent
1,ED,All Opioids,Age,35-54 Years,19,07/01/2024,07/31/2024,1.354543263,Percent
1,ED,Stimulants,Age,35-54 Years,19,07/01/2024,07/31/2024,1.277416245,Percent
1,ED,Cannabis,Age,35-54 Years,19,07/01/2024,07/31/2024,1.031573873,Percent
1,ED,Benzodiazepine,Age,35-54 Years,19,07/01/2024,07/31/2024,0.14220294,Percent
1,ED,All Drugs,Age,35-54 Years,20,08/01/2024,08/31/2024,31.92517612,Percent
1,ED,All Opioids,Age,35-54 Years,20,08/01/2024,08/31/2024,1.416171768,Percent
1,ED,Stimulants,Age,35-54 Years,20,08/01/2024,08/31/2024,1.339232045,Percent
1,ED,Cannabis,Age,35-54 Years,20,08/01/2024,08/31/2024,1.050708086,Percent
1,ED,Benzodiazepine,Age,35-54 Years,20,08/01/2024,08/31/2024,0.141857613,Percent
1,ED,All Drugs,Age,35-54 Years,21,09/01/2024,09/30/2024,32.45514135,Percent
1,ED,All Opioids,Age,35-54 Years,21,09/01/2024,09/30/2024,1.197074381,Percent
1,ED,Stimulants,Age,35-54 Years,21,09/01/2024,09/30/2024,1.270467947,Percent
1,ED,Cannabis,Age,35-54 Years,21,09/01/2024,09/30/2024,0.997140182,Percent
1,ED,Benzodiazepine,Age,35-54 Years,21,09/01/2024,09/30/2024,0.129071445,Percent
1,ED,All Drugs,Age,35-54 Years,22,10/01/2024,10/31/2024,32.166935,Percent
1,ED,All Opioids,Age,35-54 Years,22,10/01/2024,10/31/2024,1.293016704,Percent
1,ED,Stimulants,Age,35-54 Years,22,10/01/2024,10/31/2024,1.207486416,Percent
1,ED,Cannabis,Age,35-54 Years,22,10/01/2024,10/31/2024,0.940833166,Percent
1,ED,Benzodiazepine,Age,35-54 Years,22,10/01/2024,10/31/2024,0.138357818,Percent
1,ED,All Drugs,Age,35-54 Years,23,11/01/2024,11/30/2024,32.06255328,Percent
1,ED,All Opioids,Age,35-54 Years,23,11/01/2024,11/30/2024,1.294757033,Percent
1,ED,Stimulants,Age,35-54 Years,23,11/01/2024,11/30/2024,1.209505541,Percent
1,ED,Cannabis,Age,35-54 Years,23,11/01/2024,11/30/2024,1.03101023,Percent
1,ED,Benzodiazepine,Age,35-54 Years,23,11/01/2024,11/30/2024,0.141197783,Percent
1,ED,All Drugs,Age,35-54 Years,24,12/01/2024,12/31/2024,32.39192496,Percent
1,ED,All Opioids,Age,35-54 Years,24,12/01/2024,12/31/2024,1.213295269,Percent
1,ED,Stimulants,Age,35-54 Years,24,12/01/2024,12/31/2024,1.20819739,Percent
1,ED,Cannabis,Age,35-54 Years,24,12/01/2024,12/31/2024,0.981341762,Percent
1,ED,Benzodiazepine,Age,35-54 Years,24,12/01/2024,12/31/2024,0.147838499,Percent
1,ED,All Drugs,Age,55+ Years,1,01/01/2023,01/31/2023,37.6675633,Percent
1,ED,All Opioids,Age,55+ Years,1,01/01/2023,01/31/2023,0.840317453,Percent
1,ED,Stimulants,Age,55+ Years,1,01/01/2023,01/31/2023,0.47795834,Percent
1,ED,Cannabis,Age,55+ Years,1,01/01/2023,01/31/2023,0.364582175,Percent
1,ED,Benzodiazepine,Age,55+ Years,1,01/01/2023,01/31/2023,0.091145544,Percent
1,ED,All Drugs,Age,55+ Years,2,02/01/2023,02/28/2023,38.1443802,Percent
1,ED,All Opioids,Age,55+ Years,2,02/01/2023,02/28/2023,0.890482812,Percent
1,ED,Stimulants,Age,55+ Years,2,02/01/2023,02/28/2023,0.446461246,Percent
1,ED,Cannabis,Age,55+ Years,2,02/01/2023,02/28/2023,0.365951841,Percent
1,ED,Benzodiazepine,Age,55+ Years,2,02/01/2023,02/28/2023,0.095147479,Percent
1,ED,All Drugs,Age,55+ Years,3,03/01/2023,03/31/2023,37.5231295,Percent
1,ED,All Opioids,Age,55+ Years,3,03/01/2023,03/31/2023,0.811981627,Percent
1,ED,Stimulants,Age,55+ Years,3,03/01/2023,03/31/2023,0.433201994,Percent
1,ED,Cannabis,Age,55+ Years,3,03/01/2023,03/31/2023,0.3134728,Percent
1,ED,Benzodiazepine,Age,55+ Years,3,03/01/2023,03/31/2023,0.087075778,Percent
1,ED,All Drugs,Age,55+ Years,4,04/01/2023,04/30/2023,37.55352085,Percent
1,ED,All Opioids,Age,55+ Years,4,04/01/2023,04/30/2023,0.779483126,Percent
1,ED,Stimulants,Age,55+ Years,4,04/01/2023,04/30/2023,0.502821509,Percent
1,ED,Cannabis,Age,55+ Years,4,04/01/2023,04/30/2023,0.351316338,Percent
1,ED,Benzodiazepine,Age,55+ Years,4,04/01/2023,04/30/2023,0.076850449,Percent
1,ED,All Drugs,Age,55+ Years,5,05/01/2023,05/31/2023,37.53886064,Percent
1,ED,All Opioids,Age,55+ Years,5,05/01/2023,05/31/2023,0.864713512,Percent
1,ED,Stimulants,Age,55+ Years,5,05/01/2023,05/31/2023,0.411768339,Percent
1,ED,Cannabis,Age,55+ Years,5,05/01/2023,05/31/2023,0.329414671,Percent
1,ED,Benzodiazepine,Age,55+ Years,5,05/01/2023,05/31/2023,0.08441251,Percent
1,ED,All Drugs,Age,55+ Years,6,06/01/2023,06/30/2023,37.39020811,Percent
1,ED,All Opioids,Age,55+ Years,6,06/01/2023,06/30/2023,0.847335028,Percent
1,ED,Stimulants,Age,55+ Years,6,06/01/2023,06/30/2023,0.444334222,Percent
1,ED,Cannabis,Age,55+ Years,6,06/01/2023,06/30/2023,0.31000062,Percent
1,ED,Benzodiazepine,Age,55+ Years,6,06/01/2023,06/30/2023,0.088866844,Percent
1,ED,All Drugs,Age,55+ Years,7,07/01/2023,07/31/2023,37.74852871,Percent
1,ED,All Opioids,Age,55+ Years,7,07/01/2023,07/31/2023,0.892715126,Percent
1,ED,Stimulants,Age,55+ Years,7,07/01/2023,07/31/2023,0.479163353,Percent
1,ED,Cannabis,Age,55+ Years,7,07/01/2023,07/31/2023,0.332034357,Percent
1,ED,Benzodiazepine,Age,55+ Years,7,07/01/2023,07/31/2023,0.075552728,Percent
1,ED,All Drugs,Age,55+ Years,8,08/01/2023,08/31/2023,37.39673105,Percent
1,ED,All Opioids,Age,55+ Years,8,08/01/2023,08/31/2023,0.758791481,Percent
1,ED,Stimulants,Age,55+ Years,8,08/01/2023,08/31/2023,0.499257058,Percent
1,ED,Cannabis,Age,55+ Years,8,08/01/2023,08/31/2023,0.273402675,Percent
1,ED,Benzodiazepine,Age,55+ Years,8,08/01/2023,08/31/2023,0.063397722,Percent
1,ED,All Drugs,Age,55+ Years,9,09/01/2023,09/30/2023,37.91026736,Percent
1,ED,All Opioids,Age,55+ Years,9,09/01/2023,09/30/2023,0.86898535,Percent
1,ED,Stimulants,Age,55+ Years,9,09/01/2023,09/30/2023,0.460541397,Percent
1,ED,Cannabis,Age,55+ Years,9,09/01/2023,09/30/2023,0.300081272,Percent
1,ED,Benzodiazepine,Age,55+ Years,9,09/01/2023,09/30/2023,0.087523704,Percent
1,ED,All Drugs,Age,55+ Years,10,10/01/2023,10/31/2023,36.77406157,Percent
1,ED,All Opioids,Age,55+ Years,10,10/01/2023,10/31/2023,0.906208448,Percent
1,ED,Stimulants,Age,55+ Years,10,10/01/2023,10/31/2023,0.470491971,Percent
1,ED,Cannabis,Age,55+ Years,10,10/01/2023,10/31/2023,0.331389997,Percent
1,ED,Benzodiazepine,Age,55+ Years,10,10/01/2023,10/31/2023,0.087961542,Percent
1,ED,All Drugs,Age,55+ Years,11,11/01/2023,11/30/2023,37.37856726,Percent
1,ED,All Opioids,Age,55+ Years,11,11/01/2023,11/30/2023,0.891408295,Percent
1,ED,Stimulants,Age,55+ Years,11,11/01/2023,11/30/2023,0.385123001,Percent
1,ED,Cannabis,Age,55+ Years,11,11/01/2023,11/30/2023,0.398104676,Percent
1,ED,Benzodiazepine,Age,55+ Years,11,11/01/2023,11/30/2023,0.071399208,Percent
1,ED,All Drugs,Age,55+ Years,12,12/01/2023,12/31/2023,36.30319686,Percent
1,ED,All Opioids,Age,55+ Years,12,12/01/2023,12/31/2023,0.761831629,Percent
1,ED,Stimulants,Age,55+ Years,12,12/01/2023,12/31/2023,0.400113163,Percent
1,ED,Cannabis,Age,55+ Years,12,12/01/2023,12/31/2023,0.331406863,Percent
1,ED,Benzodiazepine,Age,55+ Years,12,12/01/2023,12/31/2023,0.056581659,Percent
1,ED,All Drugs,Age,55+ Years,13,01/01/2024,01/31/2024,37.26211755,Percent
1,ED,All Opioids,Age,55+ Years,13,01/01/2024,01/31/2024,0.761223846,Percent
1,ED,Stimulants,Age,55+ Years,13,01/01/2024,01/31/2024,0.418462833,Percent
1,ED,Cannabis,Age,55+ Years,13,01/01/2024,01/31/2024,0.292293134,Percent
1,ED,Benzodiazepine,Age,55+ Years,13,01/01/2024,01/31/2024,0.063084849,Percent
1,ED,All Drugs,Age,55+ Years,14,02/01/2024,02/29/2024,36.82253874,Percent
1,ED,All Opioids,Age,55+ Years,14,02/01/2024,02/29/2024,0.748006808,Percent
1,ED,Stimulants,Age,55+ Years,14,02/01/2024,02/29/2024,0.463585058,Percent
1,ED,Cannabis,Age,55+ Years,14,02/01/2024,02/29/2024,0.335931201,Percent
1,ED,Benzodiazepine,Age,55+ Years,14,02/01/2024,02/29/2024,0.076144406,Percent
1,ED,All Drugs,Age,55+ Years,15,03/01/2024,03/31/2024,36.70859272,Percent
1,ED,All Opioids,Age,55+ Years,15,03/01/2024,03/31/2024,0.726294838,Percent
1,ED,Stimulants,Age,55+ Years,15,03/01/2024,03/31/2024,0.470080041,Percent
1,ED,Cannabis,Age,55+ Years,15,03/01/2024,03/31/2024,0.321856604,Percent
1,ED,Benzodiazepine,Age,55+ Years,15,03/01/2024,03/31/2024,0.050819464,Percent
1,ED,All Drugs,Age,55+ Years,16,04/01/2024,04/30/2024,36.74613723,Percent
1,ED,All Opioids,Age,55+ Years,16,04/01/2024,04/30/2024,0.662485463,Percent
1,ED,Stimulants,Age,55+ Years,16,04/01/2024,04/30/2024,0.498421665,Percent
1,ED,Cannabis,Age,55+ Years,16,04/01/2024,04/30/2024,0.321897325,Percent
1,ED,Benzodiazepine,Age,55+ Years,16,04/01/2024,04/30/2024,0.070609736,Percent
1,ED,All Drugs,Age,55+ Years,17,05/01/2024,05/31/2024,36.47118937,Percent
1,ED,All Opioids,Age,55+ Years,17,05/01/2024,05/31/2024,0.626916123,Percent
1,ED,Stimulants,Age,55+ Years,17,05/01/2024,05/31/2024,0.428425438,Percent
1,ED,Cannabis,Age,55+ Years,17,05/01/2024,05/31/2024,0.28299662,Percent
1,ED,Benzodiazepine,Age,55+ Years,17,05/01/2024,05/31/2024,0.070749155,Percent
1,ED,All Drugs,Age,55+ Years,18,06/01/2024,06/30/2024,37.25509816,Percent
1,ED,All Opioids,Age,55+ Years,18,06/01/2024,06/30/2024,0.75446777,Percent
1,ED,Stimulants,Age,55+ Years,18,06/01/2024,06/30/2024,0.432268006,Percent
1,ED,Cannabis,Age,55+ Years,18,06/01/2024,06/30/2024,0.344213412,Percent
1,ED,Benzodiazepine,Age,55+ Years,18,06/01/2024,06/30/2024,0.068042186,Percent
1,ED,All Drugs,Age,55+ Years,19,07/01/2024,07/31/2024,36.63814603,Percent
1,ED,All Opioids,Age,55+ Years,19,07/01/2024,07/31/2024,0.776963511,Percent
1,ED,Stimulants,Age,55+ Years,19,07/01/2024,07/31/2024,0.410543683,Percent
1,ED,Cannabis,Age,55+ Years,19,07/01/2024,07/31/2024,0.345317116,Percent
1,ED,Benzodiazepine,Age,55+ Years,19,07/01/2024,07/31/2024,0.053715996,Percent
1,ED,All Drugs,Age,55+ Years,20,08/01/2024,08/31/2024,36.1433639,Percent
1,ED,All Opioids,Age,55+ Years,20,08/01/2024,08/31/2024,0.746283122,Percent
1,ED,Stimulants,Age,55+ Years,20,08/01/2024,08/31/2024,0.467153851,Percent
1,ED,Cannabis,Age,55+ Years,20,08/01/2024,08/31/2024,0.335342806,Percent
1,ED,Benzodiazepine,Age,55+ Years,20,08/01/2024,08/31/2024,0.071720716,Percent
1,ED,All Drugs,Age,55+ Years,21,09/01/2024,09/30/2024,37.20877629,Percent
1,ED,All Opioids,Age,55+ Years,21,09/01/2024,09/30/2024,0.799901298,Percent
1,ED,Stimulants,Age,55+ Years,21,09/01/2024,09/30/2024,0.411260307,Percent
1,ED,Cannabis,Age,55+ Years,21,09/01/2024,09/30/2024,0.32078304,Percent
1,ED,Benzodiazepine,Age,55+ Years,21,09/01/2024,09/30/2024,0.096646172,Percent
1,ED,All Drugs,Age,55+ Years,22,10/01/2024,10/31/2024,38.26742764,Percent
1,ED,All Opioids,Age,55+ Years,22,10/01/2024,10/31/2024,0.784753363,Percent
1,ED,Stimulants,Age,55+ Years,22,10/01/2024,10/31/2024,0.413779046,Percent
1,ED,Cannabis,Age,55+ Years,22,10/01/2024,10/31/2024,0.342437831,Percent
1,ED,Benzodiazepine,Age,55+ Years,22,10/01/2024,10/31/2024,0.077456176,Percent
1,ED,All Drugs,Age,55+ Years,23,11/01/2024,11/30/2024,37.94785461,Percent
1,ED,All Opioids,Age,55+ Years,23,11/01/2024,11/30/2024,0.707934041,Percent
1,ED,Stimulants,Age,55+ Years,23,11/01/2024,11/30/2024,0.461883795,Percent
1,ED,Cannabis,Age,55+ Years,23,11/01/2024,11/30/2024,0.297850298,Percent
1,ED,Benzodiazepine,Age,55+ Years,23,11/01/2024,11/30/2024,0.079858413,Percent
1,ED,All Drugs,Age,55+ Years,24,12/01/2024,12/31/2024,37.13133757,Percent
1,ED,All Opioids,Age,55+ Years,24,12/01/2024,12/31/2024,0.608809596,Percent
1,ED,Stimulants,Age,55+ Years,24,12/01/2024,12/31/2024,0.411248866,Percent
1,ED,Cannabis,Age,55+ Years,24,12/01/2024,12/31/2024,0.324564056,Percent
1,ED,Benzodiazepine,Age,55+ Years,24,12/01/2024,12/31/2024,0.078621107,Percent
1,ED,All Drugs,Sex,Female,1,01/01/2023,01/31/2023,26.24753832,Percent
1,ED,All Opioids,Sex,Female,1,01/01/2023,01/31/2023,0.65068927,Percent
1,ED,Stimulants,Sex,Female,1,01/01/2023,01/31/2023,0.398475199,Percent
1,ED,Cannabis,Sex,Female,1,01/01/2023,01/31/2023,0.707120729,Percent
1,ED,Benzodiazepine,Sex,Female,1,01/01/2023,01/31/2023,0.087526344,Percent
1,ED,All Drugs,Sex,Female,2,02/01/2023,02/28/2023,26.37207049,Percent
1,ED,All Opioids,Sex,Female,2,02/01/2023,02/28/2023,0.709167008,Percent
1,ED,Stimulants,Sex,Female,2,02/01/2023,02/28/2023,0.445868574,Percent
1,ED,Cannabis,Sex,Female,2,02/01/2023,02/28/2023,0.743942273,Percent
1,ED,Benzodiazepine,Sex,Female,2,02/01/2023,02/28/2023,0.0993579,Percent
1,ED,All Drugs,Sex,Female,3,03/01/2023,03/31/2023,25.55399535,Percent
1,ED,All Opioids,Sex,Female,3,03/01/2023,03/31/2023,0.693316951,Percent
1,ED,Stimulants,Sex,Female,3,03/01/2023,03/31/2023,0.426740972,Percent
1,ED,Cannabis,Sex,Female,3,03/01/2023,03/31/2023,0.708675238,Percent
1,ED,Benzodiazepine,Sex,Female,3,03/01/2023,03/31/2023,0.075694414,Percent
1,ED,All Drugs,Sex,Female,4,04/01/2023,04/30/2023,25.73315539,Percent
1,ED,All Opioids,Sex,Female,4,04/01/2023,04/30/2023,0.638766269,Percent
1,ED,Stimulants,Sex,Female,4,04/01/2023,04/30/2023,0.438011156,Percent
1,ED,Cannabis,Sex,Female,4,04/01/2023,04/30/2023,0.740284479,Percent
1,ED,Benzodiazepine,Sex,Female,4,04/01/2023,04/30/2023,0.086689708,Percent
1,ED,All Drugs,Sex,Female,5,05/01/2023,05/31/2023,25.82996835,Percent
1,ED,All Opioids,Sex,Female,5,05/01/2023,05/31/2023,0.671177562,Percent
1,ED,Stimulants,Sex,Female,5,05/01/2023,05/31/2023,0.444177671,Percent
1,ED,Cannabis,Sex,Female,5,05/01/2023,05/31/2023,0.713740041,Percent
1,ED,Benzodiazepine,Sex,Female,5,05/01/2023,05/31/2023,0.101495144,Percent
1,ED,All Drugs,Sex,Female,6,06/01/2023,06/30/2023,26.57264587,Percent
1,ED,All Opioids,Sex,Female,6,06/01/2023,06/30/2023,0.731357226,Percent
1,ED,Stimulants,Sex,Female,6,06/01/2023,06/30/2023,0.454535098,Percent
1,ED,Cannabis,Sex,Female,6,06/01/2023,06/30/2023,0.721104554,Percent
1,ED,Benzodiazepine,Sex,Female,6,06/01/2023,06/30/2023,0.092274043,Percent
1,ED,All Drugs,Sex,Female,7,07/01/2023,07/31/2023,26.83543181,Percent
1,ED,All Opioids,Sex,Female,7,07/01/2023,07/31/2023,0.711562334,Percent
1,ED,Stimulants,Sex,Female,7,07/01/2023,07/31/2023,0.510950523,Percent
1,ED,Cannabis,Sex,Female,7,07/01/2023,07/31/2023,0.74481291,Percent
1,ED,Benzodiazepine,Sex,Female,7,07/01/2023,07/31/2023,0.077584678,Percent
1,ED,All Drugs,Sex,Female,8,08/01/2023,08/31/2023,26.6569314,Percent
1,ED,All Opioids,Sex,Female,8,08/01/2023,08/31/2023,0.677043576,Percent
1,ED,Stimulants,Sex,Female,8,08/01/2023,08/31/2023,0.505570122,Percent
1,ED,Cannabis,Sex,Female,8,08/01/2023,08/31/2023,0.65713053,Percent
1,ED,Benzodiazepine,Sex,Female,8,08/01/2023,08/31/2023,0.081864746,Percent
1,ED,All Drugs,Sex,Female,9,09/01/2023,09/30/2023,26.62440928,Percent
1,ED,All Opioids,Sex,Female,9,09/01/2023,09/30/2023,0.709427833,Percent
1,ED,Stimulants,Sex,Female,9,09/01/2023,09/30/2023,0.477087398,Percent
1,ED,Cannabis,Sex,Female,9,09/01/2023,09/30/2023,0.717322897,Percent
1,ED,Benzodiazepine,Sex,Female,9,09/01/2023,09/30/2023,0.102635823,Percent
1,ED,All Drugs,Sex,Female,10,10/01/2023,10/31/2023,25.42582809,Percent
1,ED,All Opioids,Sex,Female,10,10/01/2023,10/31/2023,0.779314729,Percent
1,ED,Stimulants,Sex,Female,10,10/01/2023,10/31/2023,0.409934893,Percent
1,ED,Cannabis,Sex,Female,10,10/01/2023,10/31/2023,0.709165443,Percent
1,ED,Benzodiazepine,Sex,Female,10,10/01/2023,10/31/2023,0.094263104,Percent
1,ED,All Drugs,Sex,Female,11,11/01/2023,11/30/2023,25.10313972,Percent
1,ED,All Opioids,Sex,Female,11,11/01/2023,11/30/2023,0.684600425,Percent
1,ED,Stimulants,Sex,Female,11,11/01/2023,11/30/2023,0.36871747,Percent
1,ED,Cannabis,Sex,Female,11,11/01/2023,11/30/2023,0.725069416,Percent
1,ED,Benzodiazepine,Sex,Female,11,11/01/2023,11/30/2023,0.073069011,Percent
1,ED,All Drugs,Sex,Female,12,12/01/2023,12/31/2023,24.23168726,Percent
1,ED,All Opioids,Sex,Female,12,12/01/2023,12/31/2023,0.60573914,Percent
1,ED,Stimulants,Sex,Female,12,12/01/2023,12/31/2023,0.372354532,Percent
1,ED,Cannabis,Sex,Female,12,12/01/2023,12/31/2023,0.636503474,Percent
1,ED,Benzodiazepine,Sex,Female,12,12/01/2023,12/31/2023,0.067893704,Percent
1,ED,All Drugs,Sex,Female,13,01/01/2024,01/31/2024,24.81743736,Percent
1,ED,All Opioids,Sex,Female,13,01/01/2024,01/31/2024,0.595060005,Percent
1,ED,Stimulants,Sex,Female,13,01/01/2024,01/31/2024,0.378976763,Percent
1,ED,Cannabis,Sex,Female,13,01/01/2024,01/31/2024,0.665979633,Percent
1,ED,Benzodiazepine,Sex,Female,13,01/01/2024,01/31/2024,0.062054675,Percent
1,ED,All Drugs,Sex,Female,14,02/01/2024,02/29/2024,24.60099636,Percent
1,ED,All Opioids,Sex,Female,14,02/01/2024,02/29/2024,0.551224687,Percent
1,ED,Stimulants,Sex,Female,14,02/01/2024,02/29/2024,0.33442502,Percent
1,ED,Cannabis,Sex,Female,14,02/01/2024,02/29/2024,0.636560727,Percent
1,ED,Benzodiazepine,Sex,Female,14,02/01/2024,02/29/2024,0.063425435,Percent
1,ED,All Drugs,Sex,Female,15,03/01/2024,03/31/2024,24.43482123,Percent
1,ED,All Opioids,Sex,Female,15,03/01/2024,03/31/2024,0.536309127,Percent
1,ED,Stimulants,Sex,Female,15,03/01/2024,03/31/2024,0.360870531,Percent
1,ED,Cannabis,Sex,Female,15,03/01/2024,03/31/2024,0.654008439,Percent
1,ED,Benzodiazepine,Sex,Female,15,03/01/2024,03/31/2024,0.05107706,Percent
1,ED,All Drugs,Sex,Female,16,04/01/2024,04/30/2024,24.98184946,Percent
1,ED,All Opioids,Sex,Female,16,04/01/2024,04/30/2024,0.558478258,Percent
1,ED,Stimulants,Sex,Female,16,04/01/2024,04/30/2024,0.40098739,Percent
1,ED,Cannabis,Sex,Female,16,04/01/2024,04/30/2024,0.626612606,Percent
1,ED,Benzodiazepine,Sex,Female,16,04/01/2024,04/30/2024,0.064783478,Percent
1,ED,All Drugs,Sex,Female,17,05/01/2024,05/31/2024,24.90245879,Percent
