Hospital Name,Year,VALUE
AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,2024,0.86947521
AVERA MERRILL PIONEER HOSPITAL,2023,0.606980273
AVERA MERRILL PIONEER HOSPITAL,2024,1.545595054
AVERA MISSOURI RIVER HEALTH CENTER,2024,5.223880597
AVERA QUEEN OF PEACE,2023,16.85393258
AVERA SACRED HEART HOSPITAL,2023,0.0
AVERA ST ANTHONY'S HOSPITAL,2023,1.515151515
AVERA ST BENEDICT HEALTH CENTER - CAH,2024,1.246105919
AVERA ST LUKES,2023,2.89017341
AVERA ST MARY'S HOSPITAL,2024,2.096729103
AVERA TYLER HOSPITAL,2023,5.852226376
AVERA WESKOTA MEMORIAL MEDICAL CENTER - CAH,2023,5.825242718
AVITA ONTARIO,2023,3.125
AVOYELLES HOSPITAL,2023,3.202846975
AVOYELLES HOSPITAL,2024,1.831403178
BACON COUNTY HOSPITAL,2023,27.624319017999998
"BAILEY MEDICAL CENTER, LLC",2023,0.543478261
"BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL, LLC",2023,0.0
"BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL, LLC",2024,8.0
BAKERSFIELD MEMORIAL HOSPITAL,2023,3.092783505
BAKERSFIELD MEMORIAL HOSPITAL,2024,12.70588235
BALDWIN HEALTH,2023,32.538489085
BALLINGER MEMORIAL HOSPITAL,2024,1.779935275
BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,2023,5.819169027
BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,2024,0.024812357
BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,2023,26.74418605
BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,2024,24.14910859
BANNER BAYWOOD MEDICAL CENTER,2023,35.8490566
BANNER BAYWOOD MEDICAL CENTER,2024,10.2739726
BANNER BEHAVIORAL HEALTH HOSPITAL,2024,2.143503096
BANNER BOSWELL MEDICAL CENTER,2023,42.19269103
BANNER CASA GRANDE MEDICAL CENTER,2023,8.665507545
BANNER CHURCHILL COMMUNITY HOSPITAL,2023,8.288750342
BANNER DEL E. WEBB MEDICAL CENTER,2023,27.732445261000002
BANNER DESERT MEDICAL CENTER,2024,2.74174343
BANNER ESTRELLA MEDICAL CENTER,2023,6.807006806
BANNER FORT COLLINS MEDICAL CENTER,2024,19.199250366
BANNER GATEWAY MEDICAL CENTER,2023,1.553441027
BANNER GATEWAY MEDICAL CENTER,2024,0.754403456
BANNER GOLDFIELD MEDICAL CENTER,2023,4.398826979
BANNER GOLDFIELD MEDICAL CENTER,2024,6.015037594
BANNER HEART HOSPITAL,2023,20.52401747
BANNER IRONWOOD MEDICAL CENTER,2023,2.5
BANNER IRONWOOD MEDICAL CENTER,2024,162109.0
BANNER LASSEN MEDICAL CENTER,2023,2.941176471
BANNER LASSEN MEDICAL CENTER,2024,27.90134946
BANNER MCKEE MEDICAL CENTER,2023,0.817337461
BANNER MCKEE MEDICAL CENTER,2024,33.33333333
BANNER NORTH COLORADO MEDICAL CENTER,2023,29.280705674
BANNER OCOTILLO MEDICAL CENTER,2024,4.613496933
BANNER PAYSON MEDICAL CENTER,2023,4.735376045
BANNER THUNDERBIRD MEDICAL CENTER,2024,10.122100121999999
BANNER WYOMING MEDICAL CENTER,2024,9.251515785
BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2023,45.64643799
BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2024,0.0
BAPTIST BEAUMONT HOSPITAL,2024,2.358763882
BAPTIST HEALTH - FORT SMITH,2023,39.92805755
BAPTIST HEALTH - FORT SMITH,2024,44.85981308
BAPTIST HEALTH - VAN BUREN,2023,8.900117015
BAPTIST HEALTH CORBIN,2023,53.488536149999995
BAPTIST HEALTH DEACONESS MADISONVILLE,2023,31.45510836
BAPTIST HEALTH FLOYD,2023,14.882648585999998
BAPTIST HEALTH HARDIN,2023,2.941176471
BAPTIST HEALTH HARDIN,2024,27.30621829
BAPTIST HEALTH LAGRANGE,2023,4.641816256
BAPTIST HEALTH LEXINGTON,2024,32.598404994
BAPTIST HEALTH LOUISVILLE,2024,32.299320067
BAPTIST HEALTH MEDICAL CENTER - JACKSONVILLE,2023,5.646498135
BAPTIST HEALTH MEDICAL CENTER HEBER SPRINGS,2024,27.995075825
BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,2023,29.4501447
BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,2024,0.787313849
BAPTIST HEALTH MEDICAL CENTER- CONWAY,2023,9.12037037
BAPTIST HEALTH MEDICAL CENTER- CONWAY,2024,0.891265597
BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,2023,1.820971306
BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,2024,4.291845494
BAPTIST HEALTH MEDICAL CENTER-DREW COUNTY,2023,5.516549649
BAPTIST HEALTH MEDICAL CENTER-DREW COUNTY,2024,1.458333333
BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,2024,3.109062431
BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,2024,36.267001629999996
BAPTIST HEALTH MEDICAL CENTER-STUTTGART,2023,7.920792079
BAPTIST HEALTH MEDICAL CENTER-STUTTGART,2024,2.564102564
BAPTIST HEALTH PADUCAH,2023,3.436426117
BAPTIST HEALTH PADUCAH,2024,3.065539112
BAPTIST HEALTH RICHMOND,2023,9.368635438
BAPTIST HEALTH RICHMOND,2024,7.272727273
BAPTIST HOSPITAL,2023,1.858747897
BAPTIST HOSPITAL OF MIAMI,2023,0.501253133
BAPTIST HOSPITAL OF MIAMI,2024,0.96
BAPTIST MEDICAL CENTER,2023,4.02892562
BAPTIST MEDICAL CENTER  BEACHES,2023,5.610561056
BAPTIST MEDICAL CENTER  BEACHES,2024,12.26215645
BAPTIST MEDICAL CENTER - NASSAU,2023,0.162154858
BAPTIST MEDICAL CENTER - NASSAU,2024,0.0
BAPTIST MEDICAL CENTER ATTALA,2023,0.0
BAPTIST MEDICAL CENTER ATTALA,2024,0.0
BAPTIST MEDICAL CENTER EAST,2023,17.92890263
BAPTIST MEDICAL CENTER EAST,2024,5.063291139
BAPTIST MEDICAL CENTER SOUTH,2024,13.209494320000001
BAPTIST MEDICAL CENTER-LEAKE,2024,3.022814249
BAPTIST MEDICAL CENTER-YAZOO,2024,71.20622389
BAPTIST MEMORIAL HOSPITAL,2024,25.10729614
BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY,2023,1.114206128
BAPTIST MEMORIAL HOSPITAL BOONEVILLE,2023,4.537205082
BAPTIST MEMORIAL HOSPITAL BOONEVILLE,2024,5.389221557
BAPTIST MEMORIAL HOSPITAL DESOTO,2024,9.548879942
"BAPTIST MEMORIAL HOSPITAL JONESBORO, INC.",2024,2.018141574
BAPTIST MEMORIAL HOSPITAL NORTH MS,2023,8.450704225
BAPTIST MEMORIAL HOSPITAL NORTH MS,2024,6.862745098
BAPTIST MEMORIAL HOSPITAL TIPTON,2024,0.459133188
BAPTIST MEMORIAL HOSPITAL UNION CITY,2023,4.935215422
BAPTIST MEMORIAL HOSPITAL UNION COUNTY,2023,22.147704979
"BAPTIST MEMORIAL HOSPITAL-CRITTENDEN, INC",2023,2.095503712
"BAPTIST MEMORIAL HOSPITAL-CRITTENDEN, INC",2024,14.66165414
BAPTIST NEIGHBORHOOD HOSPITAL THOUSAND OAKS,2024,18.97810219
BARAGA COUNTY MEMORIAL HOSPITAL,2023,10.23054755
BARAGA COUNTY MEMORIAL HOSPITAL,2024,16.48648649
BARNES JEWISH HOSPITAL,2023,12.30769231
BARNES JEWISH HOSPITAL,2024,5.673758865
BARNES-JEWISH ST PETERS HOSPITAL,2023,1.224565904
BARNES-JEWISH WEST COUNTY HOSPITAL,2024,11.420096404
BARNES-KASSON COUNTY HOSPITAL,2024,4.958677686
"BARNESVILLE HOSPITAL ASSOCIATION, INC",2024,3.539823009
BARRETT HOSPITAL & HEALTHCARE,2023,16.27906977
BARSTOW COMMUNITY HOSPITAL,2024,51.33382441
BARTLETT REGIONAL HOSPITAL,2023,5.256327768
BARTON MEMORIAL HOSPITAL,2024,2.180500659
BARTOW REGIONAL MEDICAL CENTER,2024,20.171944838
BASSETT HEALTHCARE,2023,30.92783505
BATES COUNTY MEMORIAL HOSPITAL,2024,37.319386316
BATH COMMUNITY HOSPITAL,2023,0.366042517
BATH VA MEDICAL CENTER,2023,5.755244018
BATON ROUGE BEHAVIORAL HOSPITAL,2023,35.612640327
BATON ROUGE GENERAL MEDICAL CENTER,2023,14.45894374
BATON ROUGE GENERAL MEDICAL CENTER,2024,50.71428571
BATTLE CREEK VA MEDICAL CENTER,2023,3.855421687
BATTLE CREEK VA MEDICAL CENTER,2024,0.997869716
BATTLE MOUNTAIN GENERAL HOSPITAL,2024,3.956814286
BAXTER REGIONAL MEDICAL CENTER,2023,10.16949153
BAXTER REGIONAL MEDICAL CENTER,2024,3.825568666
BAY AREA HOSPITAL,2024,3.308233551
BAY AREA MEDICAL CENTER,2023,56.75675676
BAY PARK COMMUNITY HOSPITAL,2023,32.35575772
BAY PINES VA MEDICAL CENTER,2023,2.010050251
BAYAMON MEDICAL CENTER,2024,1.949813496
BAYCARE HOSPITAL WESLEY CHAPEL,2023,12.965667271000001
"BAYHEALTH HOSPITAL, SUSSEX CAMPUS",2023,0.0
"BAYHEALTH HOSPITAL, SUSSEX CAMPUS",2024,16.32653061
"BAYHEALTH MEDICAL CENTER, KENT CAMPUS",2023,39.41558442
BAYLOR EMERGENCY MEDICAL CENTER AT AUBREY,2024,0.208517629
BAYLOR MEDICAL CENTER AT TROPHY CLUB,2023,1.174535736
BAYLOR SCOTT &  WHITE MEDICAL CENTER - CENTENNIAL,2023,2.244897959
BAYLOR SCOTT & WHITE HEART & VASCULAR HOSPITAL - DALLAS,2024,16.6023166
BAYLOR SCOTT & WHITE HOSPITAL BRENHAM,2024,43.03797468
BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,2024,23.44827586
BAYLOR SCOTT & WHITE MEDICAL CENTER - BUDA,2024,4.225352113
BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,2024,24.43482123
BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS,2024,3.137254902
BAYLOR SCOTT & WHITE MEDICAL CENTER - ROUND ROCK,2024,36.74613723
BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,2023,21.18380062
BAYLOR SCOTT & WHITE MEDICAL CENTER -TAYLOR,2024,48.38709677
BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,2023,0.0
BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,2023,15.25423729
BAYLOR SCOTT & WHITE MEDICAL CENTER PFLUGERVILLE,2024,4.761904762
BAYLOR SCOTT & WHITE MEDICAL CENTER PLANO,2024,27.15231788
BAYLOR SCOTT & WHITE MEDICAL CENTER- AUSTIN,2023,8.955223881
BAYLOR SCOTT & WHITE MEDICAL CENTER- COLLEGE STATI,2023,5.952380952
BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,2024,0.0
BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,2023,4.752851711
BAYLOR SCOTT & WHITE THE HEART HOSPITAL - PLANO,2024,0.666666667
BAYLOR SCOTT AND WHITE  MEDICAL CENTER  MCKINNEY,2024,4.693611473
BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,2024,0.30165462
BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL,2024,1.875202069
BAYLOR SCOTT AND WHITE MEDICAL CENTER LAKE POINTE,2024,9.917355372
BAYLOR SCOTT AND WHITE MEDICAL CENTER SUNNYVALE,2023,0.027117418
BAYLOR SCOTT AND WHITE MEDICAL CENTER UPTOWN,2024,23.07692308
BAYLOR SCOTT AND WHITE ORTHOPEDIC AND SPINE HOSPI,2023,6.060606061
BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL AT SHERMA,2023,6.779661017
BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL FORTWORTH,2023,40.25974026
BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,2024,27.45184532
BAYLOR UNIVERSITY MEDICAL CENTER,2024,1.290861216
BAYOU BEND HEALTH SYSTEM,2024,39.501633061
BAYPOINTE BEHAVIORAL HEALTH,2024,31.056387116
BAYSHORE MEDICAL CENTER,2023,11.146808326999999
BAYSIDE COMMUNITY HOSPITAL,2023,5.273833671
BAYSTATE FRANKLIN MEDICAL CENTER,2023,4.085703757
BAYSTATE MEDICAL CENTER,2023,14.38848921
BAYSTATE MEDICAL CENTER,2024,6.933531011
BAYSTATE NOBLE HOSPITAL,2023,10.26373131
BAYSTATE NOBLE HOSPITAL,2024,0.077456176
BAYSTATE WING HOSPITAL,2023,16.963095352
BCA STONECREST CENTER,2024,56.32651505
BEACHAM MEMORIAL HOSPITAL,2023,2.197802198
BEACHAM MEMORIAL HOSPITAL,2024,2.43902439
BEACON BEHAVIORAL HOSPITAL - CENTRAL,2023,39.7228449
BEACON BEHAVIORAL HOSPITAL - LUTCHER,2023,1.785714286
BEACON BEHAVIORAL HOSPITAL - LUTCHER,2024,8.333333333
"BEACON BEHAVIORAL HOSPITAL - NORTHSHORE, LLC",2024,25.84022039
"BEACON BEHAVIORAL HOSPITAL- NEW ORLEANS, LLC",2023,40.050228307000005
BEACON CHILDREN'S HOSPITAL,2023,49.93790362
BEAR LAKE MEMORIAL HOSPITAL,2023,1.031671853
BEAR LAKE MEMORIAL HOSPITAL,2024,0.078621107
BEAR RIVER VALLEY HOSPITAL,2024,36.58536585
BEAR VALLEY COMMUNITY HOSPITAL,2023,19.829441738
BEARTOOTH BILLINGS CLINIC,2024,20.100925151
"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC",2023,1.084398977
"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC",2024,10.90909091
BEAUFORT COUNTY MEMORIAL HOSPITAL,2023,1.768707483
BEAUMONT BEHAVIORAL HEALTH,2023,1.428571429
BEAUMONT BEHAVIORAL HEALTH,2024,5.785123967
BEAUMONT HOSPITAL - DEARBORN,2023,6.289308176
BEAUMONT HOSPITAL - DEARBORN,2024,28.08368201
BEAUMONT HOSPITAL - FARMINGTON HILLS,2023,20.43895748
BEAUMONT HOSPITAL - FARMINGTON HILLS,2024,1.282051282
BEAUMONT HOSPITAL - GROSSE POINTE,2023,5.440744153
BEAUMONT HOSPITAL - GROSSE POINTE,2024,0.463585058
BEAUMONT HOSPITAL - TAYLOR,2023,21.878306883
BEAUMONT HOSPITAL ROYAL OAK,2023,33.199828107
"BEAUMONT HOSPITAL, TROY",2023,26.93726937
"BEAUMONT HOSPITAL, TROY",2024,1.950867052
BEAUREGARD MEMORIAL HOSPITAL,2023,0.411522634
BEAUREGARD MEMORIAL HOSPITAL,2024,17.98561151
BEAVER COUNTY MEMORIAL HOSPITAL,2024,4.622871046
BEAVER VALLEY HOSPITAL,2024,1.562059664
BECKETT SPRINGS,2023,25.73315539
BECKLEY ARH HOSPITAL,2024,0.071720716
BECKLEY VA MEDICAL CENTER,2024,3.246753247
BEDFORD VA MEDICAL CENTER,2023,4.137931034
BEDFORD VA MEDICAL CENTER,2024,2.272727273
BEEBE MEDICAL CENTER,2023,11.499051508
BEHAVIORAL HOSPITAL OF BELLAIRE,2023,0.889557958
BELL HOSPITAL,2023,14.06491499
BELL HOSPITAL,2024,22.90322581
BELLA VISTA HOSPITAL,2024,2.485994398
BELLEVUE HOSPITAL,2023,11.2337011
BELLEVUE HOSPITAL CENTER,2023,41.68797954
"BELLEVUE MEDICAL CENTER, LLC",2023,9.044665012
"BELLEVUE MEDICAL CENTER, LLC",2024,2.985074627
BELLIN HEALTH OCONTO HOSPITAL,2023,27.70083102
BELLIN MEMORIAL HOSPITAL,2023,4.049493813
BELLIN PSYCHIATRIC CENTER,2024,26.31578947
BELLVILLE MEDICAL CENTER,2023,0.0
BELMONT BEHAVIORAL HOSPITAL,2024,2.0
BELMONT PINES HOSPITAL,2023,0.818390658
BELOIT HEALTH SYSTEM,2023,3.225806452
BELTON REGIONAL MEDICAL CENTER,2023,2.631578947
BELTON REGIONAL MEDICAL CENTER,2024,0.147838499
BENEFIS HOSPITALS INC,2023,10.066674397
BENEFIS TETON MEDICAL CENTER,2023,13.94230769
BENEFIS TETON MEDICAL CENTER,2024,3.018046049
BENEWAH COMMUNITY HOSPITAL,2023,5.737683195
BENEWAH COMMUNITY HOSPITAL,2024,2.209944751
BENNETT COUNTY HOSPITAL AND NURSING HOME - CAH,2024,15.38461538
BENSON HOSPITAL,2024,11.714078285
BERGEN NEW BRIDGE MEDICAL CENTER,2023,36.13231552
BERGEN NEW BRIDGE MEDICAL CENTER,2024,2.162062615
BERGER HOSPITAL,2024,2.054794521
BERKELEY MEDICAL CENTER,2023,0.409934893
BERKSHIRE MEDICAL CENTER,2023,2.953380522
BERKSHIRE MEDICAL CENTER,2024,13.52941176
BERLIN MEMORIAL HOSPITAL,2023,1.139660174
BERTRAND CHAFFEE HOSPITAL,2023,3.66598778
BERWICK HOSPITAL CENTER,2023,0.0
BETH ISRAEL DEACONESS HOSPITAL - MILTON,2023,1.587301587
BETH ISRAEL DEACONESS HOSPITAL - MILTON,2024,0.42133065
BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,2023,24.582571848
BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,2024,5.068789227
BETH ISRAEL DEACONESS MEDICAL CENTER,2023,39.724326317
BETHESDA  HOSPITAL INC,2023,27.66745098
BETHESDA NORTH,2024,0.0
BETSY JOHNSON REGIONAL HOSPITAL,2024,20.83333333
BHC ALHAMBRA HOSPITAL,2023,13.43283582
BHC ALHAMBRA HOSPITAL,2024,7.448789572
BHC FAIRFAX HOSPITAL,2024,0.323624595
BHC FREMONT HOSPITAL INC,2024,4.153624753
"BHC MESILLA VALLEY HOSPITAL, LLC",2023,2.0
"BHC SIERRA VISTA HOSPITAL, INC",2023,2.192448234
"BHC SIERRA VISTA HOSPITAL, INC",2024,14.08730159
BHC STREAMWOOD HOSPITAL INC,2023,5.194805195
BIBB MEDICAL CENTER,2023,1.282051282
BIBB MEDICAL CENTER,2024,8.843537415
BIENVILLE MEDICAL CENTER,2024,13.551051049
BIG BEND REGIONAL MEDICAL CENTER,2023,3.551379058
BIG HORN HOSPITAL,2023,47.0
BIG HORN HOSPITAL,2024,0.659089611
BIG SANDY MEDICAL CENTER,2023,21.23287671
BIG SANDY MEDICAL CENTER,2024,2.498540572
BIG SOUTH FORK MEDICAL CENTER,2024,25.28301887
BIG SPRING STATE HOSPITAL,2023,30.40356334
BIGFORK VALLEY HOSPITAL,2024,7.2794036030000004
BILLINGS CLINIC,2023,7.407407407
BILLINGS CLINIC,2024,5.128205128
BILLINGS CLINIC BROADWATER,2023,21.994134901000002
BINGHAM MEMORIAL HOSPITAL,2023,0.803366488
BINGHAM MEMORIAL HOSPITAL,2024,0.304642912
BIRMINGHAM VA MEDICAL CENTER,2023,35.09933775
BIRMINGHAM VA MEDICAL CENTER,2024,10.40772532
BITTERROOT HEALTH - DALY HOSPITAL,2023,0.759881951
BITTERROOT HEALTH - DALY HOSPITAL,2024,0.947459087
BLACK HILLS SURGICAL HOSPITAL LLP,2023,1.114851372
BLACK RIVER MEMORIAL HOSPITAL,2024,25.28735632
BLACKBERRY CENTER - OGLETHORPE OF ORLANDO,2023,45.23216276
BLANCHARD VALLEY HOSPITAL,2024,3.703703704
BLECKLEY MEMORIAL HOSPITAL,2023,1.446920205
BLESSING HOSPITAL,2023,2.592592593
BLESSING HOSPITAL,2024,1.24298316
BLOOMINGTON MEADOWS HOSPITAL,2023,3.759398496
BLOOMINGTON MEADOWS HOSPITAL,2024,1.724137931
BLOUNT MEMORIAL HOSPITAL,2024,24.90245879
BLUE MOUNTAIN HOSPITAL,2023,59.76833976
"BLUE RIDGE HEALTHCARE HOSPITALS, INC",2024,0.948642914
BLUE RIDGE REGIONAL HOSPITAL,2023,0.075694414
BLUEGRASS COMMUNITY HOSPITAL,2023,7.609947635999999
BLUERIDGE VISTA HEALTH AND WELLNESS,2024,0.079459919
BLUFFTON HOSPITAL,2023,8.287292818
BLUFFTON REGIONAL MEDICAL CENTER,2023,1.658374793
BLUFFTON REGIONAL MEDICAL CENTER,2024,0.0
BLYTHEDALE CHILDREN'S HOSPITAL,2023,40.6557377
BMH-CALHOUN,2023,0.847361691
BMH-GOLDEN TRIANGLE,2023,1.072296005
BMH-GOLDEN TRIANGLE,2024,43.10814905
BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,2023,33.49223654
BOCA RATON REGIONAL HOSPITAL,2023,4.261726127
BOISE VA MEDICAL CENTER,2023,8.216783217
BOISE VA MEDICAL CENTER,2024,9.523809524
BOLIVAR MEDICAL CENTER,2023,3.449891543
BON SECOURS COMMUNITY HOSPITAL,2024,24.69171142
BON SECOURS MARYVIEW MEDICAL CENTER,2023,3.675170498
BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,2024,0.769230769
BON SECOURS RICHMOND COMMUNITY HOSPITAL,2023,9.176514032
BON SECOURS SOUTHAMPTON MEMORIAL HOSPITAL,2024,41.17647059
BON SECOURS SOUTHERN VIRGINIA MEDICAL CENTER,2023,34.76702509
BON SECOURS SOUTHSIDE MEDICAL CENTER,2024,27.30263158
BON SECOURS ST FRANCIS MEDICAL CENTER,2024,2.352941176
BON SECOURS ST MARYS HOSPITAL,2023,3.440366972
BON SECOURS-ST FRANCIS XAVIER HOSPITAL,2023,27.04402516
BONNER GENERAL HOSPITAL,2023,40.90909091
BONNER GENERAL HOSPITAL,2024,8.478802993
BOONE COUNTY HEALTH CENTER,2023,2.682395372
BOONE COUNTY HEALTH CENTER,2024,0.56448644
BOONE COUNTY HOSPITAL,2023,19.11468813
BOONE COUNTY HOSPITAL,2024,3.521126761
BOONE HOSPITAL CENTER,2024,39.058842758000004
BOONE MEMORIAL HOSPITAL,2023,5.241935484
BORGESS MEDICAL CENTER,2024,53.99525516600001
BOSTON CHILDREN'S HOSPITAL,2023,2.777777778
BOSTON CHILDREN'S HOSPITAL,2024,4.403025392
BOSTON MEDICAL CENTER,2023,27.11864407
BOSTON MEDICAL CENTER,2024,1.515151515
BOTHWELL REGIONAL HEALTH CENTER,2023,11.35190918
BOTHWELL REGIONAL HEALTH CENTER,2024,23.34593573
BOULDER CITY HOSPITAL,2023,39.949268318
BOULDER COMMUNITY HEALTH,2023,52.38095238
BOULDER COMMUNITY HEALTH,2024,41.58415842
BOUNDARY COMMUNITY HOSPITAL,2023,51.35619819
BOURBON COMMUNITY HOSPITAL,2023,18.498806194
BOURNEWOOD HOSPITAL,2024,2.3793598559999998
BOWDLE HOSPITAL - CAH,2024,1.830663616
BOX BUTTE GENERAL HOSPITAL,2023,1.428571429
BOYS TOWN NATIONAL RESEARCH HOSPITAL,2023,1.5625
BOYS TOWN NATIONAL RESEARCH HOSPITAL,2024,0.117540466
BOZEMAN HEALTH BIG SKY MEDICAL CENTER,2023,1.12640801
BOZEMAN HEALTH BIG SKY MEDICAL CENTER,2024,5.194805195
BOZEMAN HEALTH DEACONESS HOSPITAL,2023,14.6627566
BOZEMAN HEALTH DEACONESS HOSPITAL,2024,7.407407407
BRADLEY COUNTY MEDICAL CENTER,2023,3.430247386
BRADLEY COUNTY MEDICAL CENTER,2024,7.706422018
BRATTLEBORO MEMORIAL HOSPITAL,2023,13.46153846
BRATTLEBORO RETREAT,2023,5.298013245
"BRAXTON COUNTY MEMORIAL HOSPITAL, INC",2024,0.680272109
BRECKINRIDGE MEMORIAL HOSPITAL,2023,3.689100563
BRENTWOOD BEHAVIORAL HEALTHCARE OF MS,2024,32.230427098
BRENTWOOD HOSPITAL,2024,2.939240413
BRENTWOOD MEADOWS LLC,2024,5.259079313
BRIDGEPORT HOSPITAL,2023,0.909090909
BRIDGEPORT HOSPITAL,2024,0.0
BRIDGEWAY HOSPITAL,2024,1.174746956
BRIDGTON HOSPITAL,2023,10.327988338
BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,2023,0.909090909
BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,2024,3.125
BRIGHAM AND WOMEN'S HOSPITAL,2023,5.82619339
BRIGHAM AND WOMEN'S HOSPITAL,2024,14.72868217
BRIGHAM CITY COMMUNITY HOSPITAL,2024,5.791505792
BRIGHTWELL BEHAVIORAL HEALTH,2023,84.20943708
BRIGHTWELL BEHAVIORAL HEALTH,2024,26.52068126
BRISTOL BAY AREA HEALTH CORPORATION,2024,7.064973574
BRISTOL HOSPITAL,2024,6.579988032
"BROADDUS HOSPITAL ASSOCIATION, INC",2024,3.225806452
BROADLAWNS MEDICAL CENTER,2023,9.905443863
BROADLAWNS MEDICAL CENTER,2024,15.625
BRODSTONE HEALTHCARE,2024,8.089869543999999
BRONSON BATTLE CREEK HOSPITAL,2023,29.8013245
BRONSON BATTLE CREEK HOSPITAL,2024,10.52272417
BRONSON LAKEVIEW HOSPITAL,2023,5.507432819
BRONSON METHODIST HOSPITAL,2023,1.871657754
BRONSON METHODIST HOSPITAL,2024,0.0
BRONSON SOUTH HAVEN HOSPITAL,2023,12.772087063999999
BRONX PSYCHIATRIC CENTER,2023,6.172839506
BRONX VA MEDICAL CENTER,2023,6.882591093
BRONXCARE HOSPITAL CENTER,2023,42.850446854
BROOK LANE HEALTH SERVICES,2023,36.054448605
BROOKDALE HOSPITAL MEDICAL CENTER,2023,7.098121086
BROOKE GLEN BEHAVIORAL HOSPITAL,2024,2.2751606
"BROOKHAVEN HOSPITAL, LLC",2024,0.881057269
BROOKINGS HEALTH SYSTEM,2023,4.210526316
BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,2023,12.919366747
"BROOKS-TLC HOSPITAL SYSTEM, INC",2023,1.332398317
BROOKWOOD BAPTIST MEDICAL CENTER,2023,1.875815775
BROOKWOOD BAPTIST MEDICAL CENTER,2024,0.08541996
BROUGHTON HOSPITAL,2023,27.84588441
BROWARD HEALTH CORAL SPRINGS,2024,40.90136054
BROWARD HEALTH IMPERIAL POINT,2023,21.67381974
BROWARD HEALTH IMPERIAL POINT,2024,48.14814815
BROWARD HEALTH MEDICAL CENTER,2023,19.80276134
BROWARD HEALTH MEDICAL CENTER,2024,22.46943939
BROWARD HEALTH NORTH,2023,11.099408711
BROWN COUNTY COMMUNITY TREATMENT CTR,2023,2.4
BROWN COUNTY HOSPITAL,2023,0.0
BROWN COUNTY HOSPITAL,2024,3.174603175
BROWN UNIVERSITY HEALTH MORTON HOSPITAL,2023,4.255319149
BROWN UNIVERSITY HEALTH MORTON HOSPITAL,2024,0.0
BROWNFIELD REGIONAL MEDICAL CENTER,2024,22.50179727
"BRUNSWICK HOSPITAL CENTER, INC.",2023,16.72908864
BRUSHY CREEK FAMILY HOSPITAL LLC,2024,18.51449275
BRYAN MEDICAL CENTER,2023,35.37906137
BRYAN MEDICAL CENTER,2024,5.555555556
BRYCE HOSPITAL,2024,10.433169394
BRYLIN HOSP,2024,1.636290588
BRYN MAWR HOSPITAL,2024,0.958466454
BRYNN MARR HOSP,2023,4.155124654
BSA HOSPITAL,2024,0.0
BUCHANAN COUNTY HEALTH CENTER,2024,3.543274551
BUCHANAN GENERAL HOSPITAL,2024,0.521727192
BUCKTAIL MEDICAL CENTER,2023,8.09352518
BUCYRUS COMMUNITY HOSPITAL,2024,2.43902439
BUENA VISTA REGIONAL MEDICAL CENTER,2023,1.106150296
BUENA VISTA REGIONAL MEDICAL CENTER,2024,3.661327231
BUFFALO HOSPITAL,2024,1.567234407
